,Label,名称,Taste,Type
10094,15.0,肺心草,寒、甘,肺、肾、肝
5050,15.0,土马鬃,寒、凉、平、苦、咸、甘、淡、酸、毒,肺、大肠、肝
4845,15.0,射干,寒、苦,肺、肝
1068,15.0,胆矾,寒、辛、酸、毒,胆、肝
4847,15.0,扇子七,平、苦、毒,肺、肾、肝
4792,15.0,树头发,寒、凉、苦、毒,肺、肝
4859,15.0,桑叶,寒、苦、甘,肺、肝
10194,15.0,甘蕉根,寒、涩、甘、毒,心、肝
1080,15.0,倒挂牛,热、涩、毒,肺、肾、肝
10125,15.0,蝮蛇胆,寒、苦、毒,肝
1978,15.0,黄水枝,寒、苦、毒,肺
4893,15.0,蛇莓根,寒、苦、甘,肺、胃、肝
10143,15.0,分枝感应草,寒、涩、甘、毒,肺、心、肝
10158,15.0,甘青虎耳草,寒、苦、辛,肺、胃、胆、脾、肝
1116,15.0,滇鸡骨常山,寒、苦、毒,肺、肝
10166,15.0,龟板胶,寒、平、咸、甘、毒,肺、肾、肝
11975,15.0,小花蜘蛛抱蛋,寒、苦、辛,肺、肝
10170,15.0,瓜蒌茎叶,寒、酸、毒,脾、肝
4911,15.0,匙叶伽蓝菜,寒、苦、甘,肺、肾、肝
10117,15.0,粉团花,温、苦、毒,肺、肝
950,15.0,代赭石,寒、平、苦、甘、毒,心、胃、肝
12022,15.0,纤维鳞毛蕨,寒、苦,肺、肝
10049,15.0,断肠花,寒、苦、毒,肺、心
963,15.0,多刺绿绒蒿,寒、苦、毒,肝
5316,15.0,藤商陆,寒、苦、毒,心、肝
5314,15.0,藤乌头,热、苦、辛、毒,肺、脾、肝
5305,15.0,獭胆,寒、苦,肺、肝
968,15.0,地榆,寒、苦、酸、毒,肺、大肠、肾、肝
5288,15.0,棠梨,寒、涩、甘、酸、毒,肺、肝
4664,15.0,石花菜,寒、咸、甘、滑、毒,肺、肝
5279,15.0,甜瓜蒂,寒、苦、毒,胃、脾、肝
5276,15.0,甜瓜茎,寒、苦、甘,肺、肝
10173,15.0,刚毛忍冬,寒、甘,肺、肝
5263,15.0,铜绿,寒、平、涩、酸、毒,胆、肝
12042,15.0,小金樱,平、温、苦、毒,肺、心、肝
10232,15.0,高枝小米草,寒、苦,肺、肝
4712,15.0,苏铁果,平、苦、涩、毒,肺、大肠、肝
10257,15.0,粳米泔,寒、甘、毒,肺、膀胱、肝
1207,15.0,方解石,寒、苦、辛、毒,肺、胃
995,15.0,地浆,寒、甘、毒,肺、肝
10244,15.0,高梁泡根,寒、苦、甘,肺、膀胱、肝
5238,15.0,桃仁,平、苦、甘、毒,肺、心、大肠、脾、肝
10031,15.0,大丁草,温、苦、毒,肺、脾
1013,15.0,灯台莲,温、苦、辛、毒,肺、肝
10236,15.0,鹳肉,寒、甘,肺、肝
5199,15.0,铁丝七,寒、平、苦、涩、甘,肺、膀胱、肝
10233,15.0,牯岭野豌豆,寒、辛,肺、脾、肝
5187,15.0,通光散,寒、苦,肺、肝
12025,15.0,小果唐松草根,寒、苦,肺、肝
10004,15.0,淡味当药,寒、苦,肺、肝
769,15.0,大叶金花草,寒、苦、毒,肺、大肠、肝
9638,15.0,长筒石蒜,平、辛、毒,肺、肝
12130,15.0,野棉花根,寒、温、苦、毒,肺、大肠、肝
6761,15.0,窄叶大戟,寒、苦、毒,肺
9296,15.0,白花夏枯草,寒、苦、辛,肺、肝
9293,15.0,变叶木,寒、苦,肺、肝
314,15.0,拔毒散,寒、苦,肺、肝
12349,15.0,尖耳贯众,寒、苦、毒,膀胱、肝
6883,15.0,紫花鱼灯草,寒、苦、辛、毒,肺、胃
6886,15.0,紫花络石,温、苦、辛、毒,肺、肝
9218,15.0,黄耆,寒、苦,肺、胆、肝
9217,15.0,黄颡鱼涎,寒、苦、涩、毒,肺、膀胱、肝
6930,15.0,蜘蛛网,寒、毒,肝
6934,15.0,蜘蛛,寒、苦、毒,肝
9206,15.0,鸡,寒、苦、甘,肺、肾、肝
9203,15.0,鸡屎白,寒、苦、甘,肺、肝
9194,15.0,焦槟榔,寒、辛、毒,肺、膀胱
248,15.0,白常山,寒、苦、毒,脾、肝
9304,15.0,白龙头,寒、苦、毒,肝
12376,15.0,苧麻叶,寒、甘、毒,肺、脾、肾
6731,15.0,蚤休,寒、苦、毒,肝
6714,15.0,栀子,寒、苦,肺、心、三焦、胃、肝
9420,15.0,虫牙药,温、苦、辛、毒,肺、肝
12303,15.0,爪哇唐松草根,寒、苦,肺、肝
9403,15.0,巴山虎,寒、凉、平、苦、淡、毒,肺、肝
9396,15.0,冰草根,寒、甘,肺、肾、肝
9388,15.0,百花锦蛇胆,寒、苦、辛,肺、肝
6573,15.0,自消容,寒、淡、毒,肺、脾
6596,15.0,竹沥,寒、苦、甘,肺、心、肝
12316,15.0,猪脂膏,寒、凉、平、热、甘、毒,肺、肝
9360,15.0,白胶香,平、苦、咸、辛、毒,肺、脾、肝
9352,15.0,苞壳菊,寒、苦,肺、肝
9344,15.0,霸王七,寒、苦、辛、毒,肝
350,15.0,笔筒草,寒、平、苦、甘、毒,心、胃、膀胱、肝
9331,15.0,斑花黄堇,寒、苦、涩、毒,肺、脾
6711,15.0,栀子叶,寒、苦、涩,肺、肾、肝
6712,15.0,栀子花,寒、苦,肺、肝
6717,15.0,珍珠梅,寒、苦、毒,肾、肝
9431,15.0,船形乌头,寒、苦、毒,肺、大肠、脾、肾、肝
238,15.0,白矾,寒、涩、酸、毒,肺、大肠、膀胱、脾、肝
9175,15.0,苦树皮,寒、苦,肺、胃、肝
9093,15.0,茅膏菜,寒、甘,肺、脾、肝
9091,15.0,玫瑰花,寒、苦、辛、毒,膀胱、脾、肝
7209,15.0,川楝子,寒、苦、毒,小肠、膀胱、肝
112,15.0,白线薯,寒、苦、毒,胃、肝
12435,15.0,紫背天葵草根,寒、辛、毒,肺、脾、肾
9018,15.0,人参娃儿藤,寒、苦、甘,肺、心、肝
9017,15.0,人参须,寒、苦、甘,肺、心、肝
9006,15.0,山樱桃,寒、苦、辛、毒,肝
12445,15.0,紫花碎米荠,寒、苦,肺、膀胱、脾、肾、肝
46,15.0,不灰木,寒、甘、毒,肺、膀胱
12457,15.0,锥花绿绒蒿,寒、涩、酸,肺、肝
31,15.0,卜芥,寒、苦、辛、毒,肺
8893,15.0,银叶树,寒、苦、咸,肺、心、肝
8880,15.0,玉簪花根,寒、苦,肺、心、膀胱、肝
12464,15.0,中华豆芫青,温、苦、辛、毒,肺、肝
7125,15.0,白英,寒、苦、毒,胃、肝
9186,15.0,韭菜子,寒、淡、毒,肺、脾
7119,15.0,半枝莲,寒、苦、辛,肺、肾、肝
9109,15.0,杧果叶,寒、辛,肺、肝
208,15.0,白花射干,寒、苦、辛、毒,肺、胃、肝
7018,15.0,红大戟,寒、苦、毒,肺、脾、肾
7021,15.0,虎杖,寒、苦,肺、胆、肝
7029,15.0,京大戟,寒、苦、毒,肺、脾、肾
9152,15.0,鲤鱼脑,寒、苦,肺、心、肝
12402,15.0,紫色东方鲀卵,寒、苦、咸、毒、剧毒,心、肝
7046,15.0,明党参,寒、苦、甘,肺、脾、肝
169,15.0,白毛藤,寒、苦、甘、毒,胆、肾、肝
12405,15.0,皱叶羊蹄,寒、苦、酸、毒,心、肾、肝
166,15.0,白毛夏枯草,寒、苦、甘,肺、肝
7047,15.0,绵马贯众,寒、苦、毒,胃、肝
7062,15.0,山豆根,寒、苦、毒,肺、胃
12410,15.0,爪瓣虎耳草,寒、苦、辛,肺、肝
9121,15.0,玛瑙,寒、苦、甘,肺、胃、肝
9112,15.0,芒消,寒、苦,肺、肝
7098,15.0,重楼重楼,寒、苦、毒,肝
9436,15.0,齿叶荨麻,寒、淡、毒,肾、肝
393,15.0,滨海前胡,寒、辛、毒,肺、膀胱
9442,15.0,刺天茄,寒、苦、毒,心、肾、肝
12184,15.0,野迎春,寒、苦,肺、肝
644,15.0,常山,寒、苦、辛、毒,肺、胃、脾、肝
9717,15.0,地瓜藤,寒、凉、苦、涩、毒,肺、脾、肝
635,15.0,粗毛鳞盖蕨,寒、苦,肺、肝
5902,15.0,旋鸡尾,寒、凉、苦、毒,肺、心、脾、肝
5936,15.0,喜树,寒、苦、辛、毒,胃、脾、肝
9677,15.0,草贝母,温、苦、毒,肺、肝
5967,15.0,豨莶,寒、苦、辛、毒,肾、肝
6014,15.0,云芝,寒、甘、淡,肺、脾、肝
9650,15.0,缠竹黄,寒、苦、辛,肺、肝
597,15.0,翅卫矛,寒、苦,肺、肝
10328,15.0,黄斑海蜇,寒、苦、咸,肺、肝
6058,15.0,玉簪根,寒、苦、辛、毒,肺、胃、肝
9628,15.0,臭梧桐根,寒、平、苦、毒,心、脾、肝
6080,15.0,叶象花,寒、苦、涩、毒,肝
5880,15.0,消石,温、苦、咸、毒,肺、心、脾
12222,15.0,异叶蔓荆,寒、苦、辛,肺、脾、肝
9724,15.0,动蕊花,寒、辛,肺、肝
9727,15.0,大茶药根,寒、苦、毒,肾、肝
5651,15.0,小檗,寒、苦,肺、脾、肝
9797,15.0,大麦醋糟,寒、酸、毒,肾、肝
5688,15.0,血水草,寒、苦、毒,肾、肝
9789,15.0,大苞萱草,寒、辛、毒,肺、肾、肝
12145,15.0,烟锅草,寒、苦、毒,肺、胃
9770,15.0,东莨菪,温、麻、毒、剧毒,肺、心、肝
9766,15.0,冬青叶,寒、苦、涩,肺、肝
9765,15.0,短序瓜蒌,寒、辛,肺、肝
12151,15.0,野洋烟根,寒、苦,肺、肝
9757,15.0,吊竹梅,寒、甘、毒,肺
690,15.0,蝉花,寒、甘、毒,肺、肝
5784,15.0,细果角茴香,寒、苦、毒,肺、胆、肝
12161,15.0,椰子皮,平、苦、毒,肺、脾、肝
5829,15.0,香附,寒、辛、毒,肺、三焦、胃、脾、肝
660,15.0,楮头红,寒、苦、甘,肺、肝
653,15.0,曾青,寒、酸、毒,肝
6113,15.0,仰天钟根,寒、苦、涩,肺、脾、肾、肝
9602,15.0,川滇盘果菊,寒、苦,肺、心、肝
550,15.0,草蜘蛛,寒、苦、毒,肝
9522,15.0,糙叶水苎麻,寒、苦、辛,肺、肝
9516,15.0,刺子莞,寒、苦、辛,肺、脾、肝
9504,15.0,长果婆婆纳,寒、苦、涩,肺、肝
6323,15.0,鸦跖花,寒、苦,肺、肝
9492,15.0,长叶紫珠,温、苦、辛、毒,肺、肝
9486,15.0,匙苞黄堇,寒、苦,肺、胃、肝
6351,15.0,鸭皂树根,寒、苦、酸,肺、肝
9479,15.0,茶子饼,苦、涩、辛、毒,肺
9476,15.0,楮树根,寒、平、涩、甘、毒,肺、心、肝
6368,15.0,银线草,温、苦、辛、毒,肺、心、肝
424,15.0,篦梳剑,寒、苦、涩、毒,肺、肾
6384,15.0,野猪胆,寒、苦,肺、胆、肝
407,15.0,蝙蝠藤,寒、苦,肺、肝
6413,15.0,野棉花,苦、辛、毒,肺、胆、肝
6421,15.0,野决明,寒、苦、毒,肺、胃
459,15.0,车前子,寒、甘、淡,肺、膀胱、肾、肝
6245,15.0,油桐根,寒、苦、辛、毒,肺、胃、脾、肝
6221,15.0,鱼腥草,寒、辛,肺、肝
465,15.0,长瓦韦,寒、苦、甘,肺、心、肝
545,15.0,茶子,寒、苦、毒,肺
9599,15.0,樗叶,温、苦、毒,肺
9589,15.0,长籽马钱,寒、苦、毒,肝
12233,15.0,野慈姑,寒、甘、辛、毒,肺、肾、肝
9588,15.0,茶子木花,寒、苦、毒,胃、肝
9582,15.0,川藏蒲公英,寒、苦、甘,肺、肾、肝
9578,15.0,垂果蒜芥全草,寒、苦、辛,肺、脾、肝
5649,15.0,小草乌,寒、苦、毒,肺、胃
6160,15.0,羊角拗子,寒、苦、毒,心、肝
9568,15.0,糙点瓜蒌,寒、苦、甘、酸,肺、脾、肝
504,15.0,苍耳,寒、苦、辛、毒,肺、脾、肝
12248,15.0,云南猫尾草,寒、甘、辛,肺、肝
9539,15.0,叉枝虎耳草,寒、苦,肺、肾、肝
474,15.0,长春花,寒、苦、毒,肾、肝
9534,15.0,催吐萝芙木,寒、苦、毒,肺、胃、脾、肝
9532,15.0,匙叶翼首花,寒、苦、毒,肺、肝
12239,15.0,银线草根,温、苦、辛、毒,肺、心、肝
10338,15.0,黄冠菊,寒、苦、毒,胃、肝
11499,15.0,参叶,寒、苦、甘、毒,肺、心、胃
10811,15.0,宽果紧堇,寒、苦、涩、毒,脾、肝
3972,15.0,曲花紫堇,寒、苦,肺、胆、肝
10579,15.0,黑毛石斛,寒、苦、甘,肺、胃、肾、肝
10582,15.0,黄瓦韦,寒、苦,肺、肾、肝
11296,15.0,枇杷芋,温、苦、涩、毒,肺、脾、肝
1420,15.0,贯众,寒、苦、涩、毒,胃、肝
11807,15.0,五香藤,寒、平、苦、涩、甘、辛、淡,肺、肝
3527,15.0,密花美登木,寒、苦、辛、毒,肺、肝
2983,15.0,李核仁,平、苦、毒,肺、大肠、肝
2489,15.0,金橘叶,寒、苦、辛,肺、脾、肝
2982,15.0,李树胶,寒、苦、毒,心、肝
10595,15.0,海红豆,寒、毒,肺、心、脾
10596,15.0,红砂糖,寒、温、热、甘、毒,肺、胃、脾、肝
10601,15.0,黄包南星,寒、甘,肺、肝
11246,15.0,牛眼马钱,寒、苦、毒,心、肝
3528,15.0,密花轮环藤,寒、苦、毒,肺、膀胱、肝
10611,15.0,昏鸡头,寒、平、苦、涩、毒,肺、大肠、肝
3892,15.0,排钱草,平、苦、淡、毒,肺、脾、肝
11243,15.0,牛屎树,平、涩、毒,肺、肝
1519,15.0,高山黄华根,寒、苦、毒,肺、三焦、胆、肝
2550,15.0,茭白,寒、甘,肺、脾、肝
10627,15.0,黄谷精,寒、苦,肺、肝
11299,15.0,苹斑芫青,平、咸、辛、毒,肺、肝
2935,15.0,卤碱,寒、苦、咸、毒,肺、心、肾
3996,15.0,青鱼胆,寒、苦、毒,胆、肝
3493,15.0,茅瓜,寒、苦、涩、甘、毒,肺、脾、肝
10838,15.0,宽叶扁蕾,寒、苦,肺、胆、肝
11032,15.0,密穗黄堇,寒、苦、涩、毒,肺、心
10831,15.0,宽叶楼梯草,寒、苦,肺、肝
1532,15.0,皋芦,寒、苦,肺、心、膀胱、肝
10816,15.0,苦楝寄生,寒、甘,肺、肝
4079,15.0,铅霜,寒、甘、酸、毒,肺、心
11033,15.0,蒙自虎耳草,寒、苦、辛、毒,肺、肝
2728,15.0,爵床,寒、苦、咸、辛,肺、膀胱、肝
4068,15.0,前胡,寒、苦、辛,肺、脾、肝
4061,15.0,轻粉,寒、辛、毒,肺、大肠、肾、肝
3492,15.0,茅瓜叶,寒、苦、涩、甘、毒,肺、脾、肝
3031,15.0,骆驼蓬,平、苦、辛、毒,肺、心、肝
11325,15.0,破牛膝,苦、辛、毒,肺
10806,15.0,苦蘵根,寒、苦、毒,肺、肾、肝
2354,15.0,鸡血李,寒、苦、毒,心、肝
11821,15.0,五脉绿绒蒿花,寒、甘、辛,肺、肝
10550,15.0,华东阳地蕨,寒、苦、甘,肺、肝
2377,15.0,鸡翎草,寒、甘,肺、脾、肝
4016,15.0,青木香,寒、苦、辛、毒,肺、胃
2984,15.0,李根皮,寒、苦、咸、毒,心、脾、肝
