Label,名称,Taste,Type
3.0,西南槐树,凉、苦、涩,missing
3.0,高山双蝴蝶,温、咸,肾
4.0,刺菱,平、甘、毒,胃、脾、肾、肝
4.0,满山白,凉、辛,missing
4.0,猫耳朵草,凉、苦、辛,肺、胃
4.0,蒙古马兰,凉、辛,missing
4.0,老枪谷子,凉、辛,missing
4.0,了哥王子,寒、辛、毒,心
4.0,绉杓兰,平、涩、甘、酸,肾、肝
4.0,变异鳞毛蕨,凉、涩,肺、大肠、胃
4.0,化金丹,凉、温、苦、涩、辛,大肠、小肠、胃
4.0,黄屈花,温、辛,肝
4.0,鱼香草,凉、辛,missing
4.0,掌叶线蕨,凉、苦、涩,肾、肝
4.0,麻滓,平、苦、甘,肺、肾
4.0,绉叶忍冬,寒、甘,肺、大肠、胃
4.0,鱼香根,凉、辛,missing
4.0,厚叶铁角蕨,凉、苦,膀胱、肝
4.0,落新妇根,温、涩,心、胃、肝
4.0,牡狗阴茎,平、温、咸、酸、毒,肾
4.0,小报春,凉、辛,missing
4.0,鸡肫草,凉、淡,肺、脾
4.0,桂花,温、辛,肺、大肠、肝
4.0,母猪藤根,凉、辛、毒,肺、脾
4.0,岩蜂子,寒、甘,肺
4.0,黄泥菜,凉、辛,missing
4.0,薰衣草,凉、辛,missing
4.0,高原蝮,平、甘、辛,脾、肝
4.0,白千层叶,凉、辛,missing
4.0,满江红,凉、辛,肺、膀胱
4.0,红升丹,热、辛、毒,肺、脾
4.0,马蹄犁头尖,温、辛、毒,肾、肝
4.0,黄花蒿,寒、凉、苦、辛、毒,肺、心、肝
4.0,宽唇神香草,凉、辛,missing
4.0,背花疮,凉、辛、淡,missing
4.0,白升麻,凉、辛,肺
4.0,蒟蒻,温、苦、甘、辛、毒,肺、胃、脾
4.0,绵毛葡萄,温、辛,肾、肝
4.0,黄花母根,凉、辛,肺、大肠、肝
4.0,棍棒石斛,寒、甘、淡,肺、胃、肾
4.0,紫云英子,凉、辛,肝
4.0,心叶荆芥,凉、辛,missing
4.0,黄花稔,凉、辛,肺、大肠、肝
4.0,紫竹根,凉、辛、淡,missing
4.0,白药子,凉、苦、辛、毒,肺、脾、肾
4.0,草贝母,温、苦、毒,肺、肝
4.0,海南轮环藤,寒、苦,肺、大肠、胃、膀胱
4.0,没离梨,平、辛、毒,肺、小肠、胃
4.0,鱼鳞菜,凉、甘、辛,missing
4.0,华宁藤,温、涩、辛,肝
4.0,野草香,凉、辛,missing
4.0,棉花子,热、辛、毒,脾、肾
4.0,长江蹄盖蕨,凉、苦,肺、心、大肠、肝
4.0,麻叶,辛、毒,肺、大肠、膀胱
4.0,凤仙草,温、苦、涩、甘、辛、毒,肺、肝
4.0,麦奴,寒、辛,心
4.0,野梨枝叶,温、辛,胃、脾
4.0,早谷藨,温、辛,肺
4.0,梅花冰片,凉、苦、辛,肺、心
4.0,毛八角莲,平、苦,肾、肝
4.0,变豆菜,凉、甘、辛,missing
4.0,玫瑰茄,凉、酸,肾
4.0,驴蹄草,凉、苦、辛,肺、脾
4.0,华南舌蕨,凉、苦、辛,膀胱、肾
4.0,马尿烧,平、苦、甘,心、肾
4.0,沉香,温、苦、辛,胃、脾、肾
4.0,野胡萝卜根,凉、甘、辛,胃、脾、肝
4.0,黄花母,凉、甘、辛,肺、心、大肠、小肠、肝
4.0,纤齿卫矛,凉、辛,missing
4.0,一柱香,凉、辛,心、肝
4.0,肥皂核,温、甘、毒,肺、心、大肠
4.0,罗勒子,凉、甘、辛,missing
4.0,芭蕉花,凉、甘、辛,心、大肠、胃、肝
4.0,贝母兰,凉、甘、辛,肺、肾
4.0,樟树根,温、辛,肺、脾
4.0,棉叶膏桐,凉、苦、辛,大肠、胃、肝
4.0,短冠东风菜,凉、苦,肺、胃、脾
4.0,栗豆藤,温、苦、辛,胃、脾、肾
4.0,花椒叶,热、辛,心、胃、脾
4.0,密穗黄堇,寒、苦、涩、毒,肺、心
4.0,漏篮子,热、辛、毒,脾
4.0,羽叶山蚂蝗,凉、苦、辛,肺、肾
4.0,圆果冷清草,凉、甘、辛,missing
4.0,辣椒,热、辛,胃、脾
4.0,辣薄荷,凉、辛,肺、肝
4.0,穭豆衣,平、甘,肝
4.0,大节竹,凉、辛,肺、心、肝
4.0,大花胡麻草,温、甘、淡,肾、肝
4.0,泽藓,凉、淡,肺、胃
4.0,九倒生,凉、涩,肾
4.0,橹罟子,凉、辛、淡,胃、脾、肾、肝
4.0,海人草,凉、平、咸,大肠
4.0,鹪鹩,平、咸、甘,肺、脾、肾、肝
4.0,荔枝草,凉、苦、辛,肺、胃
4.0,荔枝叶,凉、苦、辛,心
4.0,亮叶冬青,凉、甘、辛,心、肝
4.0,蒌油,凉、辛,肝
4.0,旱莲花,凉、辛、酸,心、肾
4.0,篓蒿,温,胃、脾、肝
4.0,芋儿七,平、温、甘、辛、淡,肝
4.0,林当归,温、苦、辛,肺、大肠、膀胱、脾、肝
4.0,荭草根,凉、辛、毒,missing
4.0,云南草蔻,温、辛,胃、脾
4.0,莱菔,凉、平、甘、辛,肺、大肠、胃、脾
4.0,流苏树,平、苦,心
4.0,自消容根,凉、淡,脾
4.0,布狗尾,凉、淡,大肠、脾
4.0,杜父鱼子,温、甘、毒,肾
4.0,竹叶蕉,凉、淡,肺
4.0,堇宝莲叶,凉、苦、辛,大肠
4.0,鹿耳翎根,凉、辛,missing
4.0,白背小报春,凉、甘、辛,missing
4.0,大石韦,寒、甘,肾、肝
4.0,大白及,凉、辛、毒,肺、肝
4.0,白降丹,热、辛、毒,脾
4.0,砾地毛茛,温、苦,肾、肝
4.0,雪里开,凉、苦、辛,肺、心、胃
4.0,鹤顶兰,凉、辛、毒,missing
4.0,巴豆油,热、辛、毒,心、大肠
4.0,梨叶,凉、苦、涩、辛,肺、膀胱、脾
4.0,黄藤叶,寒、苦,肺
4.0,接骨风,凉、涩、辛,missing
4.0,剑麻,凉、甘、辛,missing
4.0,梨枝,凉、涩、辛,肺、大肠
4.0,刀豆根,平、温、苦、咸、甘、毒,脾、肾
4.0,红丝酸模,凉、苦、辛,肺、肝
4.0,镰叶瘤足蕨,凉、辛,肺、膀胱、肝
4.0,红吹风,凉、辛,missing
4.0,大麻哈鱼肉,温、甘、辛,胃、脾
4.0,昏鸡头,寒、平、苦、涩、毒,肺、大肠、肝
4.0,苧麻花,寒、甘,肺、心、胃
4.0,蓟罂粟,凉、苦、辛,肺、胆、脾
4.0,碱蓬,凉、咸,肾
4.0,中花天胡荽,温、苦、辛,肺、胃、膀胱
4.0,湖北黄精,平、甘,肺、脾、肾
4.0,木莲果,凉、辛,肺、大肠
4.0,白楠木,凉、甘、辛,missing
4.0,盐蛇,温、甘,脾
4.0,黄蜀葵花,凉、甘、辛,心、膀胱、肾
4.0,蝇子草,凉、涩、辛,大肠、膀胱
4.0,补血薯,凉、甘、辛,missing
4.0,和血丹,温、辛,肺、胃、肝
4.0,单刀根,平、温、苦、涩、辛、毒,脾、肾
4.0,报春花,凉、甘、辛,胃、胆、脾、肝
4.0,猫乳,平、苦,脾、肾
4.0,貂尾,平、甘,肺
4.0,银边卫矛,平、苦,肾、肝
4.0,芥子,热、辛、毒,肺、胃
4.0,钻地风,凉、淡,脾
4.0,芥蓝,凉、甘、辛,肺
4.0,断肠花,寒、苦、毒,肺、心
4.0,黄斑蓝子鱼,寒、苦、咸,肾
4.0,吉龙草,凉、辛,missing
4.0,蒙花皮,平、苦、辛、毒,肾、肝
4.0,紫筒草根,凉、苦、甘,肺、肝
4.0,骆驼蹄草,凉、咸、辛,心、膀胱、肝
4.0,亮叶冬青根,凉、甘、辛,missing
4.0,亮叶桦根,凉、甘、辛,missing
4.0,亮叶桦叶,凉、甘、辛,missing
4.0,多序楼梯草,凉、甘,肺、肝
4.0,半春莲,凉、苦、辛,心、脾
4.0,红敷地发,凉、甘、辛,missing
4.0,大通筋,寒、苦,心、胃、肾
4.0,金边龙舌兰,凉、甘、辛,missing
4.0,叫姑姑,凉、辛,肝
4.0,金匙叶草,凉、辛,missing
4.0,马草,平、淡、毒,大肠、脾
4.0,竻慈姑,凉、苦、辛,肺、心、膀胱
4.0,红胡豆七,凉、涩、甘、辛,missing
4.0,重叶莲,凉、苦、辛,肺
4.0,新香草,凉、辛、毒,missing
4.0,新塔花,凉、辛,心、肾
4.0,红虎耳草,寒、苦、辛,肺、胆、肝
4.0,马兰,凉、辛,肺、大肠、胃、肝
4.0,马蹄草,温、甘、辛,肺、脾
4.0,拉萨风毛菊,温、苦,心、肝
4.0,马刀,凉、咸,肺、肾
4.0,星毛蕨,凉、辛,胃、肝
4.0,短梗幌伞枫,平、苦,心、肝
4.0,金刚大,凉、辛、毒,missing
4.0,大竹鼠,寒、咸、辛,肺
4.0,紫椴,凉、辛,missing
4.0,赤地利,平、苦、毒,大肠、脾、肝
4.0,鸡,寒、苦、甘,肺、肾、肝
4.0,苍白过路黄,凉、辛,肝
4.0,仙顶梨,温、甘,胃、脾
4.0,黄葛树,凉、平、涩、辛,missing
4.0,黄精叶钩吻,凉、辛、毒,missing
4.0,小白蜡条,凉、苦,missing
4.0,石椒草,凉、苦、辛、毒,肺、胃
4.0,向日葵,平、淡,missing
4.0,大风子油,热、辛、毒,肺、脾
4.0,白花岩青兰,凉、辛,missing
4.0,桑鳸,温、甘、毒,胃、脾
4.0,瓦草,凉、苦、辛,肺、肾
4.0,蹋菜,平、甘、毒,大肠、肝
4.0,鬣羚骨,寒、苦、辛,肺
4.0,山竹叶青,温、咸、甘,脾、肝
4.0,蛾药,凉、辛,missing
4.0,麦角,凉、甘、淡,肺、肝
4.0,鹅毛,凉、咸,肺、胆
4.0,兴安鹿药,温、苦、甘,肾、肝
4.0,香水月季,凉、涩,missing
4.0,毛稔,寒、苦,大肠、脾、肝
4.0,蛇舌兰,温、辛,肾、肝
4.0,兔耳子草,凉、辛,missing
4.0,山牛毛毡,凉、辛,膀胱
4.0,兔耳风,凉、甘、辛,missing
4.0,山芙藿,平、辛,肺、心
4.0,旱菜,凉、甘、辛,missing
4.0,旱金莲,凉、辛,missing
4.0,细叶水芹,寒、苦,肺、胃、膀胱
4.0,茼蒿,凉、甘、辛,心、胃、脾
4.0,三辐柴胡,寒、苦、辛,心、心包、三焦、胆、肝
4.0,小金樱,平、温、苦、毒,肺、心、肝
4.0,麒麟吐珠,凉、辛,missing
4.0,石蝉草,凉、辛,肺、脾、肾、肝
4.0,接筋草,凉、辛、毒,missing
4.0,白三百棒,温、辛、麻,missing
4.0,小露兜,温、辛,小肠、胃
4.0,青竹标,凉、辛、毒,肺、脾、肾、肝
4.0,青天葵,凉、温、甘、辛、麻、淡、毒,missing
4.0,土大黄,凉、苦、辛,肺、大肠、脾
4.0,伯乐树,平、甘、辛,胃、脾、肝
4.0,柄脉山扁豆,温、苦、辛,大肠、胃、肾
4.0,土常山,凉、辛、酸,脾
4.0,碗蕨,凉、辛,膀胱
4.0,声色草,凉、淡,胃、膀胱
4.0,蜂药,凉、淡,肺
4.0,日本黄脊蝗,凉、辛,肺、心、肝
4.0,天雄,热、辛、毒,肾
4.0,柔毛水龙骨 ,平、苦,肺、肝
4.0,福建排草,凉、辛、酸,missing
4.0,儒艮,温、甘、辛,肺、脾
4.0,生姜皮,凉、辛,肺、脾
4.0,阿卡锡,平、涩、酸,胃
4.0,矮狼把草,凉、苦、辛,肺、大肠、膀胱
4.0,冲天果,凉、苦、辛、毒,心
4.0,秋海棠果,凉、涩、辛、酸,missing
4.0,秋枫木,凉、涩、辛,心
4.0,赤小豆花,凉、辛,心、大肠、胃、脾
4.0,线叶丛菔,凉、涩、甘、辛,脾、肾、肝
4.0,吉笼草,凉、辛,missing
4.0,狮子利,平、苦、酸,心、肝
4.0,铜皮,凉、甘、辛,missing
4.0,星毛鸭脚木,温、苦、辛,膀胱、肾、肝
4.0,槭叶止血草,凉、辛,missing
4.0,白桦皮,寒、苦,肺、心
4.0,山藿香,凉、苦、辛,肺、大肠
4.0,长管蝙蝠草,凉、辛,missing
4.0,素方花,温、苦、辛,肝
4.0,大将军,凉、辛、毒,missing
4.0,犀牛皮,平、辛,肝
4.0,猞猁,寒、苦、咸,大肠
4.0,地膜香,凉、辛、毒,missing
4.0,对节叶,凉、辛,心
4.0,水仙花,凉、辛,肺、肝
4.0,铁灯兔耳风,凉、辛,missing
4.0,水苏,凉、辛,肺、胃
4.0,石蜘蛛,温、苦、辛、毒,肺、心、膀胱、脾
4.0,铁鞭草,凉、涩,脾
4.0,地桃花,凉、甘、辛,肺、脾
4.0,水芹菜,凉、甘、辛,missing
4.0,水芹,凉、甘、辛,肺、膀胱、肝
4.0,铁,凉、辛,心、肾、肝
4.0,紫茎棱子芹,温、辛,missing
4.0,水芙蓉,凉、涩、辛、淡,肺
4.0,多穗蓼,凉、苦、辛,肺、大肠、胃、脾
4.0,弹刀子菜,凉、辛,missing
4.0,下延吉当归,温、甘、辛,肺、心
4.0,甜远志,寒、温、苦、甘、辛,胃、肾、肝
4.0,山梅花根皮,平、苦、辛,胃、膀胱、脾
4.0,滇瓦花,凉、甘、辛,missing
4.0,椎连栎,温、苦、涩,missing
4.0,水葫芦,凉、辛、淡,missing
4.0,细草,凉、淡、毒,肝
4.0,水梨藤,凉、涩,肺
4.0,细斑裸胸鳝,凉、辛,肺、心、大肠
4.0,水锦树,凉、辛,肝
4.0,铁角凤尾草,凉、平、淡,心、脾
4.0,伞形紫金牛,平、苦、辛,肺、胃、肝
4.0,皂角菌,平、苦,missing
4.0,大薸,凉、辛,missing
4.0,滇绣球,凉、辛、毒,心、胃、脾
4.0,鱼翅,missing,missing
4.0,通脉丹,凉、苦、辛,肺
4.0,无莿根,凉、苦、辛,心、脾
4.0,无患树蔃,凉、苦、辛,肺、心、肾
4.0,葛菌,凉、辛,missing
4.0,蛏壳,凉、咸,肺、胃
4.0,独脚乌桕,凉、苦、辛,心、肾
4.0,山芭蕉子,凉、苦、辛、毒,大肠、肾
4.0,草胡椒,凉、辛,肺、肝
4.0,四叶细辛,平、淡,心、小肠
4.0,托腰散,温、苦、毒,胃、肝
4.0,三台红花,凉、苦、辛、毒,脾、肾
4.0,唇香草,凉、辛,missing
4.0,臭藿香,凉、辛,missing
4.0,乌龟,平、苦,胃、脾
4.0,铁落,凉、辛,心、肝
4.0,支柱蓼,凉、苦、涩,missing
4.0,五指山参,温、苦、辛,心、脾
4.0,膝沟藻,凉、咸、毒,心、肝
4.0,喜马拉雅米口袋,温、苦、辛,脾
4.0,三棱,凉、涩、辛,脾、肝
4.0,豆角柴,凉、苦、辛,肺
4.0,马尾吊兰,平、甘、酸,肺、胃、肝
4.0,臭山羊,凉、苦、辛,肺、大肠、胃、肾
4.0,对叶林根,寒、辛,大肠
4.0,色巴木,寒、咸,肝
4.0,山姜花,温、辛、毒,胃、脾
4.0,雄鸡口涎,寒、辛,肾、肝
4.0,对叶林,寒、辛,心
4.0,小叶山鸡尾巴草,凉、涩、淡,心
4.0,二裂叶委陵菜,凉、甘、辛,missing
4.0,神香草,凉、辛,missing
4.0,五脉绿绒蒿花,寒、甘、辛,肺、肝
4.0,破风藤,寒、甘,脾
4.0,普通凤丫蕨,温、涩、甘,大肠、肾、肝
4.0,大树跌打,热、辛、毒,肺、肾
4.0,长更千里光,寒、苦,肝
4.0,绿玉树,凉、辛、酸、毒,missing
4.0,网纹裸胸鳝,温、苦、涩,肺、心
4.0,大叶樟,凉、辛,missing
4.0,全缘兔耳草,寒、苦,肝
4.0,赤茯苓,平、温、甘、辛、淡、毒,肺、心、小肠、胃、膀胱、脾
4.0,薄荷脑,凉、辛,missing
4.0,亮叶桦,凉、甘、辛,missing
4.0,深山不出头,凉、辛、酸,missing
4.0,薄荷油,凉、辛,missing
4.0,八仙花,寒、苦、辛、毒,心
4.0,砒霜,热、辛、酸、毒,肺、大肠、胃、脾
4.0,砒石,热、辛、酸、毒,肺、大肠、胃、脾
4.0,毛冬瓜,凉、辛,missing
4.0,南山藤,凉、苦、辛,肺、胃
4.0,毛毡草,凉、辛,missing
4.0,木莲,凉、辛,missing
4.0,山蜘蛛,凉、甘、辛、淡,missing
4.0,干姜干姜,热、辛,肺、心、胃、脾、肾
4.0,大麦奴,寒、辛,心
4.0,樟柳头,寒、辛、毒,肾
4.0,樟脑,热、辛、毒,心、脾
4.0,薄荷,凉、辛,肺、肝
4.0,城口瓶蕨,平、淡,肺
4.0,狗核树,凉、辛、淡,missing
4.0,淡豆豉,凉、苦、辛,肺、胃
4.0,狼尾巴蒿,凉、辛,missing
4.0,观音苋,凉、甘、辛,missing
4.0,胖血藤,凉、辛、酸,肺、胃
4.0,牙鲆,寒、苦,大肠、胃
4.0,披麻草,温、辛、毒,胃、肝
4.0,光棍草,凉、甘、辛,missing
4.0,薄荷露,凉、辛,missing
4.0,小盘木,凉、涩、酸、毒,胃
4.0,树火麻,凉、淡,大肠
4.0,青海大戟,寒、甘,肺
4.0,牛耳枫根,凉、苦、辛、毒,肺、大肠
4.0,蟾蜍,凉、辛、毒,肺、心、脾、肝
4.0,牛耳枫枝叶,凉、甘、辛、毒,肾、肝
4.0,小口小金发藓,凉、辛,胆、肝
4.0,蟾舌,凉、苦、甘、辛,心
4.0,过山龙,热、辛,心、肾
4.0,蟾头,凉、苦、辛、毒,胃、脾
4.0,南地枸叶,平、辛,肾、肝
4.0,齿苞筋骨草,寒、苦,肺、胃、膀胱、肾
4.0,无粉报春根,寒、苦,心、肝
4.0,五月霜,凉、苦、辛,肝
4.0,高良姜,热、辛,胃、脾
4.0,两头尖,热、辛、毒,脾
4.0,野席草根,凉、苦,肺、膀胱、肾、肝
4.0,小赤麻,凉、辛、淡,missing
4.0,松蒿,凉、辛,肺、胃、脾
4.0,干姜,热、辛,肺、心、胃、脾
4.0,干蕨鸡,凉、涩、辛,missing
4.0,漂摇豆,凉,胃、脾
4.0,蔓胡颓子根,凉、涩、辛,大肠、脾、肝
4.0,六月雪,凉、辛、淡,missing
4.0,草果药,温、苦、辛,胃、肝
4.0,弓果藤,凉、苦、辛,胃、脾
4.0,沙果,凉、甘、辛,missing
4.0,驯鹿肾,温、咸,肾
4.0,天胡荽,凉、甘、辛、淡,missing
4.0,秋枫,凉、涩、辛,missing
4.0,狍血,平、咸,肝
4.0,牛齿,凉、涩,心、心包
4.0,羽苞藁木,凉、辛,肺、肾
4.0,槟榔花,凉、淡,肺、胃
4.0,骆驼蹄瓣,凉、辛,missing
4.0,布荆,平、淡,肺、心
4.0,赤车使者根,温、苦、辛、毒,脾、肝
4.0,青盐陈皮,平、苦、咸、甘、酸,心、胃、脾
4.0,棒丝黄精,平、甘,肺、脾
4.0,茉莉,凉、甘、辛、毒,missing
4.0,盐津木莲,温、辛,肺、胃、脾
4.0,擘蓝,凉、甘、辛,missing
4.0,藏荆芥,凉、辛,missing
4.0,大九节铃,寒、涩、辛、毒,心
4.0,小乌泡根,凉、咸、毒,肾
4.0,巴豆霜,热、辛、毒,大肠、胃
4.0,炮掌果,寒、苦,肝
4.0,大粘药,凉、涩、辛,missing
4.0,山菅兰,凉、甘、辛、毒,missing
5.0,马勃,平、辛,肺
5.0,红麸杨,平、涩、甘,大肠
5.0,扛板归根,凉、苦,心、大肠
5.0,浆果楝,凉、苦,肺、小肠、膀胱
5.0,山桐子,平、辛,missing
5.0,野芝麻,平、甘、辛,missing
5.0,油头草,平、辛,missing
5.0,黑色鳞毛蕨根,寒、甘,脾
5.0,竹实,平、涩、甘,胃、脾
5.0,关东丁香,温、辛,胆、肝
5.0,鹦哥花藤,温、涩,missing
5.0,马蹄金,平、辛,missing
5.0,野油麻,平、甘、辛,missing
5.0,田高粱,平、辛,missing
5.0,广东石豆兰,平、酸,肺
5.0,泡花树,平、甘、辛,missing
5.0,斧翅沙芥,温、辛,肺、心、胃、肝
5.0,小叶女贞,平、苦、淡,肺、心
5.0,菩提香,平、甘、辛,missing
5.0,鸢翅骨,平、咸,肺
5.0,紫藿香,平、苦、涩、辛,missing
5.0,中国骨牌蕨,温、甘,脾
5.0,红嘴儿鸦,寒、咸、甘,肺、胃
5.0,紫桔梗,凉、辛,missing
5.0,苦蘵根,寒、苦、毒,肺、肾、肝
5.0,紫绿草,平、辛,missing
5.0,紫玉盘,温、苦、甘,missing
5.0,棕叶狗尾草,missing,missing
5.0,米伞花,平、甘、辛,missing
5.0,粘毛黄花菍,平、甘、辛,missing
5.0,粘山药,平、甘,missing
5.0,阔荚合欢,平、甘,肺、肝
5.0,鱼狗,平、咸,肺
5.0,鸹油,平、甘,胃
5.0,野西瓜苗子,平、辛,missing
5.0,光叶决明,凉、苦、涩,肺、肝
5.0,花叶冷水花,凉、淡,肝
5.0,中华双扇蕨,平、甘,膀胱、肾
5.0,黑鳍基齿鲨,温、甘,肺、肾
5.0,接骨草,温、苦、辛、淡,肺
5.0,鱤鱼,平、温、甘、毒,missing
5.0,枕材,温、辛、毒,肺、脾
5.0,仙茅参,温、甘,脾、肝
5.0,野马肉,平、甘、辛、毒,脾、肝
5.0,蜂斗莱,凉、苦、辛,肺、心
5.0,雀舌草,平、辛,missing
5.0,江獭,寒、咸、甘,肺、肾、肝
5.0,格木,平、辛、毒,心
5.0,葛藟汁 ,平、甘、毒,胃、脾
5.0,榆蘑,missing,missing
5.0,小蕨鸡,寒、苦,肺、心
5.0,梧桐,凉、平、苦、甘,missing
5.0,网肺衣,平、苦、淡,胃、脾
5.0,尖顶地星,平、辛,missing
5.0,尖头蚱蜢,平、辛,missing
5.0,小黄树,凉、苦、涩,missing
5.0,黑龙串筋,平、涩、辛,missing
5.0,河口观音座莲,凉、苦、涩,肺、胆、肾
5.0,锡兰橄榄,温、甘、辛,肾、肝
5.0,红脚鹬,温、咸、甘,胃、脾
5.0,水罗伞,平、辛、酸,missing
5.0,红土茯苓,寒、苦,心
5.0,铃铃草,平、辛,missing
5.0,蝴蝶草根,平、涩、毒,肺、膀胱、肾
5.0,灰粘毛忍冬,寒、甘,肺、肝
5.0,黄山药,平、甘、辛,missing
5.0,黄花岩松,平、辛,missing
5.0,莲叶橐吾,平、甘、辛,missing
5.0,岩檀香,平、甘、辛,missing
5.0,鸡脚参,平、甘、辛,missing
5.0,尖叶木樨榄,平、苦,膀胱
5.0,铁杆蒿,温、苦,missing
5.0,宽穗兔耳风,平、涩、辛,missing
5.0,深山酢浆草,平、辛、酸,missing
5.0,岩豇豆,平、甘、辛,肺、脾
5.0,树茭瓜,平、甘、辛,missing
5.0,基及树,寒、苦,心
5.0,总状丛菔,凉、苦、辛,肺、脾
